unit_id,original,translation_zh_tw,status,translate,occurrence_count,first_location,leading_spaces,trailing_spaces
DLG_61007f9f61d2,  Tell me your story. ,,pending,True,1,GPL-103@0x009C,2,1
DLG_3b9504b5aeae,  Wh-what are you? ,,pending,True,1,GPL-103@0x009C,2,1
DLG_02de60e12673,  I don't have time to listen. ,,pending,True,1,GPL-103@0x009C,2,1
DLG_9088ba95f6b9,I must leave now. ,,pending,True,1,GPL-103@0x009C,0,1
DLG_e34f776df462,"I am a psurlon, of a race that long preceded man. We were summoned to this ",,pending,True,1,GPL-103@0x0120,0,1
DLG_cb027db0d123,"city by king Dwyer, who desired our knowledge. We agreed to teach the king ",,pending,True,1,GPL-103@0x0168,0,1
DLG_5b1ea4746406,"our methods, but there was dissent. ",,pending,True,1,GPL-103@0x01B0,0,1
DLG_92acc34842b9,  Please continue. ,,pending,True,1,GPL-103@0x01D6,2,1
DLG_5b9387f6d12a,  I don't want to hear this. ,,pending,True,1,GPL-103@0x01D6,2,1
DLG_44a4942dec04,"Really, I must go. ",,pending,True,1,GPL-103@0x01D6,0,1
DLG_422b3cd751a3,"Our price for our knowledge was a trinket that the king possessed, a genie bottle. ",,pending,True,1,GPL-103@0x023F,0,1
DLG_2d81f8e0c3fd,"When the king informed his council of this, Cragg, his advisor, objected. He said ",,pending,True,1,GPL-103@0x028E,0,1
DLG_422b85020730,we would use the genie to destroy the city. ,,pending,True,1,GPL-103@0x02DC,0,1
DLG_ba777cc4bcb9,  And then what happened?,,pending,True,1,GPL-103@0x0309,2,0
DLG_8b3e4b9e16c3,"  Well, the city IS destroyed....",,pending,True,1,GPL-103@0x0309,2,0
DLG_b46e7fe3ffa3,I'm going now!,,pending,True,1,GPL-103@0x0309,0,0
DLG_7fc467e20f09,"Cragg and the king argued. During the peak of the argument, Cragg hit the ",,pending,True,1,GPL-103@0x0376,0,1
DLG_f0e390b68409,"king. He was sentenced to beheading, but escaped, only to confront the king ",,pending,True,1,GPL-103@0x03BD,0,1
DLG_ba8b77b71e9a,"again, this time killing him. Cragg himself was mortally wounded during this ",,pending,True,1,GPL-103@0x0406,0,1
DLG_670132b829e0,"fight, but before he died, he gave the genie one command....",,pending,True,1,GPL-103@0x0450,0,0
DLG_110ce9d1f166,  Which was? ,,pending,True,1,GPL-103@0x048B,2,1
DLG_b8178427365a,  I can guess what happened....,,pending,True,1,GPL-103@0x048B,2,0
DLG_f56ef8d6064a,Enough! I'm leaving! ,,pending,True,1,GPL-103@0x048B,0,1
DLG_f6a6b4fe9b82,"Cragg's command was to 'take care of us'. Unfortunately, the genie decided on ",,pending,True,1,GPL-103@0x04DE,0,1
DLG_91e7795e5cb7,"the specifics, and buried the city in a sandstorm, killing everyone in the city -- ",,pending,True,1,GPL-103@0x0529,0,1
DLG_26222455c7f7,trapping us all here for eternity. ,,pending,True,1,GPL-103@0x0578,0,1
DLG_a649ae5df794,  What must be done?,,pending,True,1,GPL-103@0x059D,2,0
DLG_dbefc2ee03b0,  What about the genie?,,pending,True,1,GPL-103@0x059D,2,0
DLG_ddf434a94d5e,I don't care. I'm leaving.,,pending,True,1,GPL-103@0x059D,0,0
DLG_7dc7ded88b27,"Answers will all come in good time. Listen, and you will learn.... ",,pending,True,1,GPL-103@0x05FA,0,1
DLG_cd26f3108f92,"You must! Our fates are tied to this city, and you must be the one who ",,pending,True,1,GPL-103@0x063C,0,1
DLG_72a61f033107,undoes the treachery. Listen to my tale.... ,,pending,True,1,GPL-103@0x0680,0,1
DLG_3fc9e63eae1c,"No. You will hear my tale, or you will go no further! ",,pending,True,1,GPL-103@0x06B1,0,1
DLG_f2243780ad8a,You will hear it anyway. You are the only hope for our race! I will continue.... ,,pending,True,1,GPL-103@0x06EB,0,1
DLG_5649d690edd7,"No! If you leave now, out race is sure to perish, and if that happens, the evil ",,pending,True,1,GPL-103@0x073C,0,1
DLG_6b4857bcea15,unleashed from this city will bring Athas to its knees. I will continue. ,,pending,True,1,GPL-103@0x0788,0,1
DLG_c75aa74e6d22,"True, but it was not by our hand. Let me finish. ",,pending,True,1,GPL-103@0x07D2,0,1
DLG_b135aa377c83,"I am almost finished, and then you may free this city from Cragg's evil. ",,pending,True,1,GPL-103@0x0804,0,1
DLG_75542082aa57,Leave the conversation? ,,pending,True,1,GPL-103@0x0850,0,1
DLG_45e3c1621ce0,"If you will not listen, then you must side with the fiend Cragg! ",,pending,True,1,GPL-103@0x087C,0,1
DLG_dcc7b8180e8a,The genie must be recovered from Cragg so that we can undo what he has done ,,pending,True,1,GPL-103@0x08F7,0,1
DLG_34dd13815ceb,"to the city. To do this, you must find Cragg and dispose of him. There is no ",,pending,True,1,GPL-103@0x0940,0,1
DLG_61e3e999e1ab,other way -- his evil act must be undone. ,,pending,True,1,GPL-103@0x098A,0,1
DLG_dacdbfbd8c0b,  Where is Cragg?,,pending,True,1,GPL-103@0x09CD,2,0
DLG_eeeda15d79e5,  Can you tell me of the past?,,pending,True,1,GPL-103@0x09CD,2,0
DLG_77e6c104d830,"  C'mon, tell me about the past.",,pending,True,1,GPL-103@0x09CD,2,0
DLG_3786d173ac2c,  Why are you extinct now?,,pending,True,1,GPL-103@0x09CD,2,0
DLG_0ff541d06bf0,  I've got time to listen -- tell me.,,pending,True,1,GPL-103@0x09CD,2,0
DLG_ca758de9da9b,  I'll help you.,,pending,True,2,GPL-103@0x09CD,2,0
DLG_9c29044c5f64,  I've got more important things to do.,,pending,True,1,GPL-103@0x09CD,2,0
DLG_a34275087dba,I'll be going now. ,,pending,True,1,GPL-103@0x09CD,0,1
DLG_a6fc394ed9dc,No. The past is gone -- forever. You have nothing I desire in exchange for ,,pending,True,1,GPL-103@0x0ACC,0,1
DLG_cd466b7c4cee,the information anyway. Do not ask of it again! ,,pending,True,1,GPL-103@0x0B14,0,1
DLG_905ee54cf1dc,"It amazes me that yours is the race that is still alive, while ours is ",,pending,True,1,GPL-103@0x0B4F,0,1
DLG_c4054686a187,"extinct. Listening to your babble, I wonder how you've survived this long. ",,pending,True,1,GPL-103@0x0B93,0,1
DLG_8747c80fe1a5,Perhaps it is time to make you extinct. ,,pending,True,1,GPL-103@0x0BDB,0,1
DLG_676d79410047,Cragg hides deep within the temple. Living creatures can destroy him! ,,pending,True,1,GPL-103@0x0C21,0,1
DLG_dd14be01f51f,"Rescue the genie, but beware! Cragg is a deceitful man -- pay no heed to ",,pending,True,1,GPL-103@0x0C65,0,1
DLG_35b6281227ef,his words.,,pending,True,1,GPL-103@0x0CAB,0,0
DLG_1d6731995988,"You plan to leave without helping? Clearly, if you are not our friends, you must ",,pending,True,1,GPL-103@0x0CC0,0,1
DLG_d74f65426fdc,be our enemies!,,pending,True,1,GPL-103@0x0D0D,0,0
DLG_b8aff13662d2,It is a long and sad story. Some other time I will tell you of it. ,,pending,True,1,GPL-103@0x0D3D,0,1
DLG_1b73d0d22f4c,I grow tired of your bantering. You are a waste of time.,,pending,True,1,GPL-103@0x0D89,0,0
DLG_e9448acce192,"Excellent. Enter these ruins, and find Cragg. Slay him and bring me the genie. ",,pending,True,1,GPL-103@0x0DDD,0,1
DLG_b8bb3f818d0e,"Then, this city will once again contain the living. ",,pending,True,1,GPL-103@0x0E28,0,1
DLG_d7002292b355,What are you waiting for? Haste is best now. Who knows how long the ,,pending,True,1,GPL-103@0x0E6E,0,1
DLG_a0c21ab30596,city will remain unburied. Find Cragg and free the genie. ,,pending,True,1,GPL-103@0x0EB0,0,1
DLG_68ce912c8fca,"This area is not for you, living one. Do not approach -- only the ",,pending,True,1,GPL-104@0x002D,0,1
DLG_f494d78b44d7,dead may proceed. ,,pending,True,1,GPL-104@0x006D,0,1
DLG_f815ff355a55,  What's so important back there?,,pending,True,1,GPL-104@0x0083,2,0
DLG_74558f6ec182,"  Oh really? Well, I'll be the exception. ",,pending,True,1,GPL-104@0x0083,2,1
DLG_00d87989aa3d,Okay. I'm leaving. ,,pending,True,1,GPL-104@0x0083,0,1
DLG_d7fcd93ab718,Begone from here and do not return! ,,pending,True,1,GPL-104@0x00EF,0,1
DLG_3d1214406e3f,The angered dead reside here. For you to approach them would be to put ,,pending,True,1,GPL-104@0x012C,0,1
DLG_c6b062295faa,yourself in great danger -- they feed upon the living. ,,pending,True,1,GPL-104@0x0170,0,1
DLG_41578b4426c4,No. You will not be the exception. Beyond here is where the dead reside. ,,pending,True,1,GPL-104@0x01A7,0,1
DLG_0d5f7c2ba407,Your life force would defile it -- and bring the wrath of the dead down ,,pending,True,1,GPL-104@0x01ED,0,1
DLG_6842cdf649bd,upon you. ,,pending,True,1,GPL-104@0x0232,0,1
DLG_2d128f670959,That is a wise choice. ,,pending,True,1,GPL-104@0x0242,0,1
DLG_37d4b93fcc68,"You were warned, living one! ",,pending,True,1,GPL-104@0x0260,0,1
DLG_934a8d13e5cb,Fools! You were warned not to come here! You are interfering with the ,,pending,True,1,GPL-104@0x0291,0,1
DLG_3130d0d3d457,rebirth of the psurlon race! ,,pending,True,1,GPL-104@0x02D5,0,1
DLG_745aeabd8f22,  How are you bringing your race back?,,pending,True,1,GPL-104@0x02F5,2,0
DLG_fe01859ec737,  Your race IS and WILL remain extinct!,,pending,True,1,GPL-104@0x02F5,2,0
DLG_569901802e00,  What good timing! Let me interfere some more!,,pending,True,1,GPL-104@0x02F5,2,0
DLG_d6fd043f51bc,"  Your evil ends here, psurlons!",,pending,True,1,GPL-104@0x02F5,2,0
DLG_afa3da0249b6,"  Die, you orange... uh... things!",,pending,True,1,GPL-104@0x02F5,2,0
DLG_5fa9f0f3b8d1,"Oh. Excuse me, then. I'll be on my way. ",,pending,True,1,GPL-104@0x02F5,0,1
DLG_be3f416bf96b,The psurlon gestures at the ground... there is a rumbling from below!,,pending,True,2,GPL-104@0x03F6,0,0
DLG_22a9b7d93914,"Arise, children! Aid us in our cause! ",,pending,True,1,GPL-104@0x0450,0,1
DLG_82df708dad0e,Your simple minds could not begin to grasp the concepts! And we are ,,pending,True,1,GPL-104@0x0514,0,1
DLG_45118747e6f0,not going to give you time to try! ,,pending,True,1,GPL-104@0x0556,0,1
DLG_62315edd5905,You and soon all of your kind will be the ones that become extinct!,,pending,True,1,GPL-104@0x057C,0,0
DLG_dbc9d1a2cfa6,You are no longer welcome here... we will see to it that you no longer ,,pending,True,1,GPL-104@0x05BE,0,1
DLG_ef7d30fce5c7,remain! ,,pending,True,1,GPL-104@0x0602,0,1
DLG_0219062a2fb3,"No, our evil BEGINS here... and from here it will grow to encompass the world! ",,pending,True,1,GPL-104@0x0610,0,1
DLG_7b0ca6dcb52e,Is that the best you can do? Your insults are less than biting. No matter -- ,,pending,True,1,GPL-104@0x065C,0,1
DLG_491976d36fb1,you won't have time to formulate new ones. ,,pending,True,1,GPL-104@0x06A6,0,1
DLG_7b13af4492c6,"Yes, on your way to the grave! You will never live to see our domination of ",,pending,True,1,GPL-104@0x06D3,0,1
DLG_b344d41bd141,this world! ,,pending,True,1,GPL-104@0x071C,0,1
DLG_80970ca97a8a,You will not give Cragg his remains! We forbid this! ,,pending,True,1,GPL-104@0x0731,0,1
DLG_413cbe23b994,"Arise, children! Protect our race!",,pending,True,1,GPL-104@0x07CA,0,0
DLG_c85eb6e2577e,Give me the genie! It is ours! You have no claim to it! ,,pending,True,1,GPL-104@0x0949,0,1
DLG_8484d867320b,Don't step on the dias. Only I am allowed on here. I will not warn ,,pending,True,1,GPL-105@0x0010,0,1
DLG_ec10b328a4dc,you again. ,,pending,True,1,GPL-105@0x0051,0,1
DLG_cb3185f27ae5,  Silence! I go where I want! ,,pending,True,1,GPL-105@0x0061,2,1
DLG_c52644d828c9,  Sorry. I'll get off. ,,pending,True,1,GPL-105@0x0061,2,1
DLG_cc101da16be5,Do not come up here again. ,,pending,True,1,GPL-105@0x00B4,0,1
DLG_2493a041448e,You were warned!,,pending,True,1,GPL-105@0x00E6,0,0
DLG_26cbf14745f7,"Greetings, living ones. I am King Dwyer, ruler of this city. However, with ",,pending,True,1,GPL-105@0x01A6,0,1
DLG_338e4f04f1c2,"the city buried and dilapidated, I admit I don't have much to rule. ",,pending,True,1,GPL-105@0x01EE,0,1
DLG_a56dd4cd9bfd,  You know you're dead?,,pending,True,1,GPL-105@0x0260,2,0
DLG_c36abd464968,  Is that your skeleton?,,pending,True,1,GPL-105@0x0260,2,0
DLG_bc988f4ad57e,  How did you die?,,pending,True,1,GPL-105@0x0260,2,0
DLG_40bc1492195c,  Why did he want the genie?,,pending,True,1,GPL-105@0x0260,2,0
DLG_248468cd340d,  Why did you execute Cragg?,,pending,True,1,GPL-105@0x0260,2,0
DLG_938a0caba7c1,  Who was Cragg?,,pending,True,1,GPL-105@0x0260,2,0
DLG_cebc8d769588,  Do you know Llod?,,pending,True,1,GPL-105@0x0260,2,0
DLG_f272b00fc8a9,  Where is Llod?,,pending,True,1,GPL-105@0x0260,2,0
DLG_25e283bb052a,"Of course. Llod was my court wizard -- a brilliant one, I may add. He was responsible ",,pending,True,1,GPL-105@0x0368,0,1
DLG_172c6ca4e248,"for summoning the psurlons to the city. Without him, I would not have been able to ",,pending,True,1,GPL-105@0x03BA,0,1
DLG_acf5b3a51ffc,gain their knowledge. ,,pending,True,1,GPL-105@0x0409,0,1
DLG_08135889d589,"He's dead. After summoning the psurlons, something went wrong with the containment ",,pending,True,1,GPL-105@0x042E,0,1
DLG_59130ccc1dc5,"spell, and it backfired, killing him. I'm surprised -- he was the greatest mage in ",,pending,True,1,GPL-105@0x047D,0,1
DLG_a949e4b3d2af,all of Athas. I would have thought he could conjure his way out of anything -- even ,,pending,True,1,GPL-105@0x04CC,0,1
DLG_7c2338fe1564,death. ,,pending,True,1,GPL-105@0x051C,0,1
DLG_60e3159a2403,"Llod's quarters are near the temple entrance, north and east of here. You're welcome ",,pending,True,1,GPL-105@0x052D,0,1
DLG_f89d2a1a30bb,"to look through them if you want. I doubt any of his work survived the sandstorm, ",,pending,True,1,GPL-105@0x057E,0,1
DLG_9f4c00aa0823,though. ,,pending,True,1,GPL-105@0x05CC,0,1
DLG_d7854771efb2,Of course I know. The others just refuse to accept it. They don't see the ,,pending,True,1,GPL-105@0x05DF,0,1
DLG_ee0a4cf4ece6,city in its dilapidated state; they see it as they want to. Let them keep ,,pending,True,1,GPL-105@0x0626,0,1
DLG_f0dd1d29fe2a,their illusions -- they can hurt no one now. ,,pending,True,1,GPL-105@0x066D,0,1
DLG_e69d4388604d,Yes. It is all that remains of my physical body.,,pending,True,1,GPL-105@0x06A1,0,0
DLG_08ed2c83315d,I sentenced Cragg to death. He escaped the execution and came to get the genie. ,,pending,True,1,GPL-105@0x06D7,0,1
DLG_80d36afcd3aa,"We fought, and he beheaded me. ",,pending,True,1,GPL-105@0x0723,0,1
DLG_dfc558da9861,"He was opposed to giving the genie to the psurlons. It was my decision, ",,pending,True,1,GPL-105@0x0754,0,1
DLG_5eedea6218dd,and I made it. He stole the genie to prevent the psurlons from obtaining it.,,pending,True,1,GPL-105@0x0799,0,0
DLG_4cb7c3655004,He struck me in front of the council when I proposed giving the genie ,,pending,True,1,GPL-105@0x07E8,0,1
DLG_826b229a6656,"to the psurlons, so I sentenced him to be executed.",,pending,True,1,GPL-105@0x082C,0,0
DLG_a946cea6e391,Cragg was an advisor of mine.,,pending,True,1,GPL-105@0x086A,0,0
DLG_aa919ef9769e,"I summoned them. The psurlons are a highly intelligent race, long gone from this ",,pending,True,1,GPL-105@0x0890,0,1
DLG_e796d75d66cc,world. The city was stagnating -- I needed their knowledge to make the city prosper ,,pending,True,1,GPL-105@0x08DD,0,1
DLG_bb701cee737b,again. ,,pending,True,2,GPL-105@0x092D,0,1
DLG_091d56370a27,"Farewell, living ones.",,pending,True,1,GPL-105@0x093F,0,0
DLG_1d473e128af0,"As you step toward the body, it wavers a bit, as if it weren't really there. ",,pending,True,1,GPL-106@0x019F,0,1
DLG_87a72d1d4781,"Sure enough, a second later, it vanishes! ",,pending,True,1,GPL-106@0x01EE,0,1
DLG_007d6b58e87d,"Searching the slave, the only thing you find is a scroll, still clutched in ",,pending,True,1,GPL-107@0x001A,0,1
DLG_f985f49fbcfe,his dead hand. You pry it free and read it. ,,pending,True,1,GPL-107@0x0063,0,1
DLG_844b52b78b95,"It was urgent that you received this message, so I have taken a risk and excused ",,pending,True,1,GPL-107@0x00E2,0,1
DLG_d0bd38e5e983,myself from the company of the commanders to pen this. ,,pending,True,1,GPL-107@0x012F,0,1
DLG_fb8b80c04a98,"I have grave news. Tectuktitlay's armies are indeed massing, though not for some ",,pending,True,1,GPL-107@0x016A,0,1
DLG_405f66d1ad66,far away campaign -- they are massing against us! ,,pending,True,1,GPL-107@0x01B7,0,1
DLG_2f3e54e5084a,"I have learned that soon now, the armies will march into the wastes to ",,pending,True,1,GPL-107@0x01EE,0,1
DLG_52a8ca542623,wipe our village and others like it from the face of Athas. We are in grave ,,pending,True,1,GPL-107@0x0232,0,1
DLG_088b61608c9a,"danger, and I felt that you must know immediately. ",,pending,True,1,GPL-107@0x027B,0,1
DLG_60cc9be0c587,"I beg of you, take what you can and leave the village to the winds! It seems ",,pending,True,1,GPL-107@0x02B3,0,1
DLG_0334696edb5b,that the visionary's prophecy looks more like the ravings of a madman and ,,pending,True,1,GPL-107@0x02FD,0,1
DLG_8e9252963fa4,less like the true gift for foresight. I see no band of 'heroes' that will ,,pending,True,1,GPL-107@0x0344,0,1
DLG_a5c4956c2f22,"come and save us from the might of Draj's army, nor can we rely on it any ",,pending,True,1,GPL-107@0x038C,0,1
DLG_6c4dea02a28d,longer. ,,pending,True,1,GPL-107@0x03D3,0,1
DLG_a0f56e614696,I will send this message by my most trusted servant -- I pray he reaches you ,,pending,True,1,GPL-107@0x03E5,0,1
DLG_e837ae5abb88,before the armies do. ,,pending,True,1,GPL-107@0x042F,0,1
DLG_b3fa0ec13727,"I will try and report to you again if I can, but I fear that I am already under ",,pending,True,1,GPL-107@0x044E,0,1
DLG_4c988ab0aca8,"suspicion, so this may well be the last you hear from me. May fortune protect ",,pending,True,1,GPL-107@0x049A,0,1
DLG_5e105fe6b6a9,us all. ,,pending,True,1,GPL-107@0x04E5,0,1
DLG_bb7b7a9b20a8,Rajak,,pending,True,1,GPL-107@0x04F3,0,0
DLG_c8202304b881,Hey you! If you're smart you'll ignore what that scroll says and get on ,,pending,True,1,GPL-107@0x0532,0,1
DLG_4694bd40002e,with your lives -- at least what time you have left in them. ,,pending,True,1,GPL-107@0x0577,0,1
DLG_34e312cc6218,  What scroll are you talking about?,,pending,True,1,GPL-107@0x05E4,2,0
DLG_9c1a3bb0d39d,  Can you tell me about the scroll?,,pending,True,1,GPL-107@0x05E4,2,0
DLG_025da343bf65,  Why are you out here?,,pending,True,1,GPL-107@0x05E4,2,0
DLG_2df2de1372df,  You read the scroll?,,pending,True,1,GPL-107@0x05E4,2,0
DLG_e7f013bc73b5,  Where are these villages?,,pending,True,3,GPL-107@0x05E4,2,0
DLG_76d9dbc37ebe,  Do you know who this was? ,,pending,True,1,GPL-107@0x05E4,2,1
DLG_da3a41e56cf3,  Do you know about Teaquetzl?,,pending,True,1,GPL-107@0x05E4,2,0
DLG_d0eaf8498701,I have to go now. Goodbye. ,,pending,True,1,GPL-107@0x05E4,0,1
DLG_13dbccc7f9b7,"I'm Egrus. You look like slaves -- escaped, did you? No matter. When the army comes ",,pending,True,1,GPL-107@0x072E,0,1
DLG_8b7423aedba8,"through, it won't matter if you've escaped or not. ",,pending,True,1,GPL-107@0x077E,0,1
DLG_e40d57281d1d,Didn't you see the body over there? It's got a scroll on it for one of the slave ,,pending,True,1,GPL-107@0x07CB,0,1
DLG_63a8fd0ba636,"villages. Looks like it's not going to make it, though. ",,pending,True,1,GPL-107@0x0818,0,1
DLG_2399d457c95a,Read it yourself! Just look on the body and you'll find it. ,,pending,True,1,GPL-107@0x0864,0,1
DLG_008fef40ac29,I'm here because it's too risky to stay in the slave villages. I wanted to ,,pending,True,1,GPL-107@0x08A0,0,1
DLG_1d1f65c21963,"get out before they were overrun. As luck would have it, I find this slave ",,pending,True,1,GPL-107@0x08E8,0,1
DLG_a80348a42eb4,and his scroll -- now there's nowhere to run. ,,pending,True,1,GPL-107@0x0930,0,1
DLG_837c1babe77e,"Yes, I did, and I left it there to rot with the body. Nothing can protect us ",,pending,True,1,GPL-107@0x0980,0,1
DLG_d8b0d0763b4f,now. The villages are better off not knowing about the army; at least then they ,,pending,True,1,GPL-107@0x09CA,0,1
DLG_9e23386d76cf,"won't have time to fear -- not much, at least. ",,pending,True,1,GPL-107@0x0A16,0,1
DLG_22360aadb3fe,They're scattered around the wastes. The one that slave was bound for was ,,pending,True,1,GPL-107@0x0A4B,0,1
DLG_4663374e49ce,"Teaquetzl -- I was originally from there, but I left. If you head north, ",,pending,True,1,GPL-107@0x0A92,0,1
